+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                      ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                  ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult|mult_fp16_inst|redist1_fracXIsZero_uid31_fpMulTest_q_2                                                          ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult|mult_fp16_inst|fracXIsZero_uid31_fpMulTest_delay                                                                ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult|mult_fp16_inst|redist3_expY_uid7_fpMulTest_b_2                                                                  ; 8     ; 1              ; 0            ; 1              ; 5      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult|mult_fp16_inst|redist4_expX_uid6_fpMulTest_b_2                                                                  ; 8     ; 1              ; 0            ; 1              ; 5      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult|mult_fp16_inst|redist2_fracXIsZero_uid17_fpMulTest_q_2                                                          ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult|mult_fp16_inst|fracXIsZero_uid17_fpMulTest_delay                                                                ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult|mult_fp16_inst                                                                                                  ; 34    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_mult                                                                                                                 ; 34    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_int2fp|int18_to_fp16_inst|redist0_vCount_uid65_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_int2fp|int18_to_fp16_inst|redist1_vCount_uid58_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_int2fp|int18_to_fp16_inst|redist2_vCount_uid51_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_int2fp|int18_to_fp16_inst|redist3_vCount_uid44_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_int2fp|int18_to_fp16_inst|redist4_signX_uid6_fxpToFPTest_b_1                                                         ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_int2fp|int18_to_fp16_inst                                                                                            ; 20    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_int2fp                                                                                                               ; 20    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm|i_vvm                                                                                                                  ; 2837  ; 0              ; 0            ; 0              ; 19     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[3].i_stmm                                                                                                                        ; 2859  ; 0              ; 0            ; 0              ; 1417   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_sat                                                                                                                  ; 17    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_fp2int|fp16_to_int16_inst|expXIsMax_uid12_fpToFxPTest_delay                                                          ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_fp2int|fp16_to_int16_inst|redist1_frac_x_uid10_fpToFxPTest_b_1                                                       ; 13    ; 1              ; 0            ; 1              ; 10     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_fp2int|fp16_to_int16_inst|excZ_x_uid11_fpToFxPTest_delay                                                             ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_fp2int|fp16_to_int16_inst|redist0_signX_uid25_fpToFxPTest_b_1                                                        ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_fp2int|fp16_to_int16_inst                                                                                            ; 18    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_fp2int                                                                                                               ; 18    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_mult|mult_fp16_inst|prodXY_uid94_prod_uid47_fpMulTest_cma_delay                                                      ; 25    ; 10             ; 2            ; 10             ; 22     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_mult|mult_fp16_inst|redist0_signR_uid48_fpMulTest_q_2                                                                ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_mult|mult_fp16_inst|signR_uid48_fpMulTest_delay                                                                      ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_mult|mult_fp16_inst|redist1_fracXIsZero_uid31_fpMulTest_q_2                                                          ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[2].i_stmm|i_mult|mult_fp16_inst|fracXIsZero_uid31_fpMulTest_delay                                                                ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
